               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 157,            0.044408,             0.03008,           0.0066481,             0.91723,                   1,             0.94939,             0.51702,            0.030154,            0.018748,           0.0011172,            0.004852,            0.004852,            0.004852
                 158,            0.043204,            0.028113,           0.0080389,             0.99251,                   1,               0.995,             0.54036,            0.030415,            0.018492,           0.0011046,            0.004819,            0.004819,            0.004819
                 159,            0.044582,             0.02744,            0.006858,              0.9959,                   1,               0.995,             0.55614,            0.029301,            0.018084,           0.0012325,            0.004786,            0.004786,            0.004786
                 160,            0.043683,            0.030514,           0.0070792,              0.9923,                   1,               0.995,             0.58512,            0.027355,            0.017345,           0.0011979,            0.004753,            0.004753,            0.004753
                 161,            0.041955,            0.024566,           0.0057715,             0.97747,             0.98695,              0.9843,             0.45505,            0.032157,            0.018782,           0.0012351,             0.00472,             0.00472,             0.00472
                 162,            0.046007,            0.031476,           0.0060837,             0.86987,                   1,             0.98039,             0.60652,            0.029514,            0.018519,           0.0012302,            0.004687,            0.004687,            0.004687
                 163,            0.042786,            0.031503,           0.0078631,             0.99459,                   1,               0.995,             0.49414,            0.028434,            0.017773,           0.0012074,            0.004654,            0.004654,            0.004654
                 164,             0.04039,            0.025611,           0.0076092,             0.95405,                   1,             0.99232,             0.50322,            0.034988,            0.019331,           0.0010474,            0.004621,            0.004621,            0.004621
                 165,            0.044515,            0.029628,            0.005439,             0.99595,                   1,               0.995,             0.64095,            0.023545,            0.016968,           0.0011018,            0.004588,            0.004588,            0.004588
                 166,            0.040449,            0.026451,           0.0082117,             0.99283,                   1,               0.995,              0.5738,            0.028023,            0.017256,          0.00094357,            0.004555,            0.004555,            0.004555
                 167,            0.043555,            0.030316,           0.0061575,             0.99667,                   1,               0.995,             0.60468,            0.028162,            0.018337,           0.0010222,            0.004522,            0.004522,            0.004522
                 168,            0.040439,            0.025788,           0.0088436,             0.97142,                   1,             0.99078,              0.5826,            0.030676,            0.018159,          0.00093985,            0.004489,            0.004489,            0.004489
                 169,            0.041747,            0.026303,           0.0063604,             0.99718,                   1,               0.995,             0.63825,            0.025861,            0.018063,          0.00099936,            0.004456,            0.004456,            0.004456
                 170,            0.041138,             0.03356,           0.0055535,             0.99568,                   1,               0.995,             0.63965,            0.027815,            0.017966,          0.00094271,            0.004423,            0.004423,            0.004423
                 171,            0.040106,            0.029658,           0.0086824,             0.99628,                   1,               0.995,             0.61975,            0.027511,            0.018886,          0.00099592,             0.00439,             0.00439,             0.00439
                 172,             0.04103,            0.031547,           0.0059367,             0.99025,                   1,               0.995,             0.63567,            0.027869,            0.017228,          0.00097275,            0.004357,            0.004357,            0.004357
                 173,            0.040714,             0.03164,           0.0065486,             0.99664,                   1,               0.995,             0.66767,            0.026905,            0.017207,           0.0010331,            0.004324,            0.004324,            0.004324
                 174,            0.041655,            0.029223,           0.0062106,             0.99047,                   1,               0.995,             0.68427,            0.025364,            0.016216,          0.00096588,            0.004291,            0.004291,            0.004291
                 175,            0.040331,            0.031863,           0.0064555,             0.99621,                   1,               0.995,             0.68979,            0.024405,            0.016493,           0.0010071,            0.004258,            0.004258,            0.004258
                 176,            0.039601,            0.028513,           0.0053641,             0.99647,                   1,               0.995,             0.66817,             0.02872,            0.016893,          0.00096216,            0.004225,            0.004225,            0.004225
                 177,            0.040274,            0.032701,           0.0060935,              0.9978,                   1,               0.995,             0.66189,            0.025835,            0.017325,           0.0010657,            0.004192,            0.004192,            0.004192
                 178,            0.038834,            0.028981,           0.0064523,             0.99581,                   1,               0.995,             0.71368,            0.024344,            0.017469,           0.0010414,            0.004159,            0.004159,            0.004159
                 179,            0.039807,            0.032664,           0.0078689,             0.99616,                   1,               0.995,             0.65722,            0.028273,            0.017328,           0.0011292,            0.004126,            0.004126,            0.004126
                 180,            0.038409,            0.026164,            0.006622,              0.9957,                   1,               0.995,             0.68035,            0.025634,            0.016523,           0.0010677,            0.004093,            0.004093,            0.004093
                 181,             0.04038,            0.025735,           0.0074313,             0.99751,                   1,               0.995,             0.60831,            0.029765,             0.01809,           0.0011207,             0.00406,             0.00406,             0.00406
                 182,            0.034949,            0.024525,           0.0037051,             0.99803,                   1,               0.995,             0.69308,            0.023875,            0.015916,           0.0010262,            0.004027,            0.004027,            0.004027
                 183,            0.039072,            0.031092,           0.0074258,             0.99405,                   1,               0.995,             0.62529,            0.026674,            0.017862,           0.0010348,            0.003994,            0.003994,            0.003994
                 184,            0.040952,            0.029931,           0.0056301,             0.99533,                   1,               0.995,             0.64153,            0.024932,            0.016463,           0.0010174,            0.003961,            0.003961,            0.003961
                 185,            0.039842,            0.029146,            0.007824,             0.99721,                   1,               0.995,             0.61516,             0.02592,            0.016641,           0.0010549,            0.003928,            0.003928,            0.003928
                 186,            0.038981,            0.028117,           0.0045791,             0.99605,                   1,               0.995,             0.71264,            0.024165,            0.016356,           0.0010014,            0.003895,            0.003895,            0.003895
                 187,             0.03983,            0.028324,           0.0066726,             0.99682,                   1,               0.995,             0.58516,            0.027366,            0.016893,           0.0010612,            0.003862,            0.003862,            0.003862
                 188,            0.038164,            0.025959,           0.0036564,             0.99635,                   1,               0.995,             0.74312,            0.023318,            0.016458,           0.0010191,            0.003829,            0.003829,            0.003829
                 189,            0.038357,            0.032156,           0.0069779,             0.99709,                   1,               0.995,             0.59105,            0.026755,            0.017091,           0.0010757,            0.003796,            0.003796,            0.003796
                 190,            0.034615,            0.025137,           0.0075267,             0.99681,                   1,               0.995,             0.59931,            0.027487,            0.016665,           0.0010165,            0.003763,            0.003763,            0.003763
                 191,            0.039922,            0.029302,           0.0062226,             0.99676,                   1,               0.995,              0.6846,            0.023242,            0.016031,           0.0010268,             0.00373,             0.00373,             0.00373
                 192,            0.036441,            0.023121,           0.0066112,             0.99665,                   1,               0.995,             0.57922,            0.026729,            0.016191,          0.00098906,            0.003697,            0.003697,            0.003697
                 193,              0.0393,            0.030821,           0.0056514,             0.99639,                   1,               0.995,             0.71876,            0.023115,            0.015833,          0.00098848,            0.003664,            0.003664,            0.003664
                 194,            0.038291,            0.026131,           0.0069224,             0.99682,                   1,               0.995,             0.64343,             0.02514,            0.015752,          0.00094614,            0.003631,            0.003631,            0.003631
                 195,            0.039091,             0.02857,           0.0069033,             0.99545,                   1,               0.995,             0.64637,            0.023571,            0.016306,          0.00088863,            0.003598,            0.003598,            0.003598
                 196,            0.037615,            0.028531,           0.0081289,             0.99684,                   1,               0.995,              0.6229,            0.025423,            0.016222,          0.00086432,            0.003565,            0.003565,            0.003565
                 197,            0.036737,             0.02843,           0.0057672,             0.99568,                   1,               0.995,             0.69583,            0.022426,            0.015787,          0.00083828,            0.003532,            0.003532,            0.003532
                 198,            0.036092,              0.0257,           0.0052527,             0.99654,                   1,               0.995,             0.63791,            0.025861,             0.01613,          0.00080824,            0.003499,            0.003499,            0.003499
                 199,            0.036125,            0.025266,           0.0053517,             0.99546,                   1,               0.995,             0.74019,            0.021594,            0.015665,          0.00080795,            0.003466,            0.003466,            0.003466
                 200,             0.03676,            0.025506,           0.0059789,             0.99692,                   1,               0.995,             0.61143,             0.02818,            0.016702,          0.00081711,            0.003433,            0.003433,            0.003433
                 201,            0.037738,            0.028055,           0.0036791,             0.99626,                   1,               0.995,             0.75314,            0.022787,            0.014966,          0.00077391,              0.0034,              0.0034,              0.0034
                 202,            0.037617,            0.025018,           0.0064091,             0.99683,                   1,               0.995,             0.59804,            0.028331,            0.016443,          0.00080538,            0.003367,            0.003367,            0.003367
                 203,            0.037968,            0.030329,           0.0050791,             0.99678,                   1,               0.995,             0.64585,            0.025542,            0.015398,          0.00076618,            0.003334,            0.003334,            0.003334
                 204,            0.036838,            0.028676,           0.0068115,             0.99735,                   1,               0.995,             0.71083,            0.025327,            0.015344,          0.00078621,            0.003301,            0.003301,            0.003301
                 205,            0.033607,            0.029522,            0.004011,             0.99674,                   1,               0.995,             0.64514,             0.02346,            0.015254,          0.00075645,            0.003268,            0.003268,            0.003268
                 206,            0.036369,            0.030482,            0.007654,             0.99693,                   1,               0.995,             0.75876,            0.022848,            0.015223,           0.0007719,            0.003235,            0.003235,            0.003235
                 207,            0.037104,            0.028866,           0.0069106,             0.99686,                   1,               0.995,             0.71981,            0.023095,            0.014651,          0.00078449,            0.003202,            0.003202,            0.003202
                 208,            0.037366,            0.026429,           0.0088588,             0.99647,                   1,               0.995,             0.63253,            0.025468,            0.015574,          0.00082426,            0.003169,            0.003169,            0.003169
                 209,            0.035382,            0.024852,           0.0049512,             0.99677,                   1,               0.995,             0.78456,            0.021025,            0.014078,          0.00079079,            0.003136,            0.003136,            0.003136
                 210,             0.03668,            0.031014,           0.0074248,             0.99729,                   1,               0.995,             0.64944,            0.025243,            0.015504,          0.00081081,            0.003103,            0.003103,            0.003103
                 211,            0.034859,            0.024721,            0.007208,             0.99718,                   1,               0.995,             0.76353,            0.021689,             0.01444,          0.00077448,             0.00307,             0.00307,             0.00307
                 212,            0.036074,             0.02297,           0.0050862,             0.99759,                   1,               0.995,              0.6161,            0.028643,            0.016862,          0.00079851,            0.003037,            0.003037,            0.003037
                 213,            0.036154,            0.027437,           0.0056925,             0.99577,                   1,               0.995,             0.73226,            0.021527,            0.015284,          0.00079823,            0.003004,            0.003004,            0.003004
                 214,            0.034738,            0.027903,           0.0048593,              0.9967,                   1,               0.995,             0.61931,            0.027113,             0.01636,          0.00082483,            0.002971,            0.002971,            0.002971
                 215,            0.036164,            0.025237,           0.0054144,              0.9963,                   1,               0.995,             0.75112,            0.020245,            0.014387,          0.00081339,            0.002938,            0.002938,            0.002938
                 216,            0.034429,            0.026113,           0.0045801,             0.99698,                   1,               0.995,              0.6644,            0.026456,             0.01586,          0.00084801,            0.002905,            0.002905,            0.002905
                 217,            0.035596,             0.02604,           0.0048924,             0.99709,                   1,               0.995,             0.75517,            0.021095,            0.014112,          0.00083714,            0.002872,            0.002872,            0.002872
                 218,             0.03466,            0.026361,           0.0056616,             0.99707,                   1,               0.995,             0.68912,            0.024454,            0.015291,           0.0008709,            0.002839,            0.002839,            0.002839
                 219,            0.034084,            0.023371,           0.0035838,             0.99695,                   1,               0.995,             0.75719,            0.021417,            0.014284,          0.00084171,            0.002806,            0.002806,            0.002806
                 220,            0.034838,            0.027379,           0.0056658,             0.99718,                   1,               0.995,             0.68417,            0.025173,            0.015611,          0.00084686,            0.002773,            0.002773,            0.002773
                 221,            0.033798,            0.023196,           0.0047207,             0.99691,                   1,               0.995,             0.74473,             0.02137,            0.014215,          0.00082769,             0.00274,             0.00274,             0.00274
                 222,            0.034399,             0.02819,           0.0051747,             0.99726,                   1,               0.995,             0.66368,            0.026179,            0.015664,           0.0008111,            0.002707,            0.002707,            0.002707
                 223,             0.03301,            0.026205,           0.0061185,             0.99627,                   1,               0.995,             0.73081,            0.022095,             0.01476,          0.00078192,            0.002674,            0.002674,            0.002674
                 224,            0.034549,            0.025196,           0.0067688,             0.99711,                   1,               0.995,              0.6562,            0.026878,            0.015901,          0.00079308,            0.002641,            0.002641,            0.002641
                 225,            0.034398,             0.02182,           0.0057121,             0.99689,                   1,               0.995,             0.75502,            0.021631,            0.014543,          0.00077133,            0.002608,            0.002608,            0.002608
                 226,            0.031367,            0.026075,           0.0051558,             0.99801,                   1,               0.995,              0.7121,            0.024547,            0.015542,           0.0007782,            0.002575,            0.002575,            0.002575
                 227,            0.036949,            0.028432,           0.0061991,               0.998,                   1,               0.995,             0.78677,            0.020432,            0.014004,          0.00075788,            0.002542,            0.002542,            0.002542
                 228,            0.031968,            0.022997,           0.0033082,             0.99777,                   1,               0.995,             0.68062,            0.026062,            0.015329,          0.00076675,            0.002509,            0.002509,            0.002509
                 229,            0.031869,            0.021228,           0.0069737,             0.99704,                   1,               0.995,             0.78608,            0.020406,            0.013963,          0.00075102,            0.002476,            0.002476,            0.002476
                 230,            0.031704,            0.023757,           0.0044711,             0.99711,                   1,               0.995,             0.69093,             0.02241,            0.014513,            0.000739,            0.002443,            0.002443,            0.002443
                 231,            0.034375,            0.023599,           0.0057064,             0.99696,                   1,               0.995,             0.78755,            0.020401,            0.013822,          0.00072527,             0.00241,             0.00241,             0.00241
                 232,             0.03409,            0.024464,           0.0051853,             0.99699,                   1,               0.995,             0.74422,            0.021331,            0.014566,          0.00071754,            0.002377,            0.002377,            0.002377
                 233,            0.032303,            0.025449,           0.0048897,             0.99724,                   1,               0.995,             0.76278,            0.022056,            0.014111,          0.00070066,            0.002344,            0.002344,            0.002344
                 234,            0.033132,            0.024642,           0.0039317,             0.99738,                   1,               0.995,             0.72949,            0.021879,            0.014199,          0.00069895,            0.002311,            0.002311,            0.002311
                 235,             0.03391,            0.026108,           0.0052326,             0.99688,                   1,               0.995,             0.76586,            0.021674,            0.014451,          0.00068922,            0.002278,            0.002278,            0.002278
                 236,            0.034426,            0.027432,           0.0075291,             0.99724,                   1,               0.995,             0.75972,            0.022008,            0.014512,          0.00069351,            0.002245,            0.002245,            0.002245
                 237,            0.033957,            0.027014,           0.0056788,             0.99715,                   1,               0.995,              0.7693,            0.019938,            0.013768,          0.00069494,            0.002212,            0.002212,            0.002212
                 238,            0.031736,            0.022051,           0.0054071,             0.99766,                   1,               0.995,             0.76825,             0.02169,            0.014043,          0.00070124,            0.002179,            0.002179,            0.002179
                 239,            0.032033,            0.025789,           0.0053729,             0.99779,                   1,               0.995,             0.78381,            0.020113,            0.013657,          0.00069494,            0.002146,            0.002146,            0.002146
                 240,            0.032449,            0.026004,           0.0062942,             0.99796,                   1,               0.995,              0.7342,            0.022606,            0.014336,          0.00070181,            0.002113,            0.002113,            0.002113
                 241,            0.032789,            0.025837,           0.0065983,              0.9977,                   1,               0.995,             0.78157,            0.019652,            0.013627,          0.00070267,             0.00208,             0.00208,             0.00208
                 242,             0.03108,            0.025504,           0.0038738,             0.99756,                   1,               0.995,             0.73047,            0.022368,            0.014351,          0.00071239,            0.002047,            0.002047,            0.002047
                 243,            0.029208,            0.022093,           0.0028674,             0.99792,                   1,               0.995,              0.7906,            0.020852,            0.013565,          0.00071011,            0.002014,            0.002014,            0.002014
                 244,            0.031481,            0.023768,           0.0053791,             0.99799,                   1,               0.995,             0.74166,            0.021323,            0.013878,          0.00072355,            0.001981,            0.001981,            0.001981
                 245,            0.031915,             0.02654,           0.0059809,             0.99799,                   1,               0.995,             0.75192,            0.020634,            0.013424,          0.00071955,            0.001948,            0.001948,            0.001948
                 246,            0.032011,            0.024649,           0.0057904,             0.99793,                   1,               0.995,             0.70338,             0.02252,            0.014389,          0.00073528,            0.001915,            0.001915,            0.001915
                 247,            0.032112,            0.027498,           0.0045716,             0.99716,                   1,               0.995,             0.76218,            0.019949,            0.013985,          0.00072641,            0.001882,            0.001882,            0.001882
                 248,            0.031289,            0.021837,           0.0041749,             0.99767,                   1,               0.995,             0.75188,            0.020694,            0.013844,            0.000737,            0.001849,            0.001849,            0.001849
                 249,            0.032114,            0.024334,           0.0037428,             0.99727,                   1,               0.995,             0.76636,            0.021197,            0.013836,          0.00072784,            0.001816,            0.001816,            0.001816
                 250,             0.03306,            0.028107,           0.0057054,             0.99748,                   1,               0.995,             0.76229,            0.020464,            0.013581,          0.00073128,            0.001783,            0.001783,            0.001783
                 251,            0.031908,            0.024014,           0.0048068,             0.99723,                   1,               0.995,             0.79857,             0.01988,            0.013314,          0.00071411,             0.00175,             0.00175,             0.00175
                 252,            0.030459,             0.02445,           0.0038832,             0.99728,                   1,               0.995,             0.74753,            0.021325,            0.014057,          0.00071669,            0.001717,            0.001717,            0.001717
                 253,            0.032781,             0.02755,           0.0057002,             0.99741,                   1,               0.995,             0.81809,            0.019516,            0.013176,          0.00069809,            0.001684,            0.001684,            0.001684
                 254,            0.031924,            0.025537,           0.0063371,             0.99744,                   1,               0.995,             0.74992,            0.021573,            0.014019,          0.00069065,            0.001651,            0.001651,            0.001651
                 255,            0.031934,             0.02723,           0.0052677,             0.99745,                   1,               0.995,             0.81929,            0.018815,            0.013306,          0.00067034,            0.001618,            0.001618,            0.001618
                 256,            0.030552,            0.024678,           0.0046925,             0.99756,                   1,               0.995,             0.79061,             0.02005,            0.013462,          0.00066719,            0.001585,            0.001585,            0.001585
                 257,            0.028525,            0.023041,            0.003256,             0.99775,                   1,               0.995,             0.80374,            0.019045,            0.012978,          0.00064602,            0.001552,            0.001552,            0.001552
                 258,            0.032544,            0.024618,           0.0054918,              0.9978,                   1,               0.995,             0.80356,            0.019747,            0.012966,          0.00063844,            0.001519,            0.001519,            0.001519
                 259,            0.031781,             0.02261,           0.0066163,             0.99784,                   1,               0.995,              0.7944,            0.019423,            0.013172,          0.00064316,            0.001486,            0.001486,            0.001486
                 260,            0.030972,            0.023852,           0.0051516,             0.99809,                   1,               0.995,             0.80156,            0.019311,            0.012714,            0.000634,            0.001453,            0.001453,            0.001453
                 261,            0.030947,            0.024202,           0.0052051,               0.998,                   1,               0.995,             0.80689,            0.019271,            0.013069,          0.00062828,             0.00142,             0.00142,             0.00142
                 262,            0.030388,            0.024338,           0.0052673,             0.99809,                   1,               0.995,             0.78397,            0.019422,            0.012875,          0.00061841,            0.001387,            0.001387,            0.001387
                 263,            0.030598,            0.025721,           0.0060024,             0.99773,                   1,               0.995,             0.80085,            0.019601,            0.013142,          0.00061026,            0.001354,            0.001354,            0.001354
                 264,            0.031246,            0.021431,            0.006129,             0.99774,                   1,               0.995,             0.80084,            0.019309,            0.012661,          0.00060239,            0.001321,            0.001321,            0.001321
                 265,            0.030896,            0.024587,           0.0033247,             0.99793,                   1,               0.995,             0.78401,            0.020084,            0.012791,          0.00059638,            0.001288,            0.001288,            0.001288
                 266,            0.030074,            0.023215,           0.0048408,             0.99798,                   1,               0.995,              0.8077,            0.019508,             0.01239,           0.0005928,            0.001255,            0.001255,            0.001255
                 267,             0.03065,            0.024112,           0.0059039,             0.99788,                   1,               0.995,             0.81408,            0.018777,            0.012413,           0.0005908,            0.001222,            0.001222,            0.001222
                 268,            0.029227,              0.0229,           0.0054788,             0.99801,                   1,               0.995,             0.82247,             0.01902,            0.012329,          0.00058165,            0.001189,            0.001189,            0.001189
                 269,            0.029563,            0.019011,           0.0055477,             0.99804,                   1,               0.995,             0.78118,            0.020535,            0.012902,          0.00057621,            0.001156,            0.001156,            0.001156
                 270,            0.029816,            0.020388,           0.0042636,             0.99805,                   1,               0.995,             0.79969,            0.019301,            0.012673,          0.00056691,            0.001123,            0.001123,            0.001123
                 271,            0.028817,            0.022211,           0.0063641,             0.99806,                   1,               0.995,             0.76844,            0.020197,            0.013073,          0.00056777,             0.00109,             0.00109,             0.00109
                 272,            0.029762,            0.025964,           0.0037222,             0.99812,                   1,               0.995,             0.82227,            0.018484,            0.012597,          0.00056062,            0.001057,            0.001057,            0.001057
                 273,             0.02836,             0.02185,            0.003354,             0.99816,                   1,               0.995,             0.78838,             0.01974,            0.013157,          0.00056205,            0.001024,            0.001024,            0.001024
                 274,             0.02938,            0.025774,            0.004498,             0.99823,                   1,               0.995,             0.82863,              0.0189,            0.012749,          0.00055203,            0.000991,            0.000991,            0.000991
                 275,            0.031144,            0.023424,           0.0043865,             0.99814,                   1,               0.995,             0.81533,            0.018448,            0.012845,           0.0005569,            0.000958,            0.000958,            0.000958
                 276,            0.029139,            0.025174,           0.0043782,             0.99826,                   1,               0.995,             0.81037,            0.018745,            0.012925,          0.00055404,            0.000925,            0.000925,            0.000925
                 277,            0.030474,             0.02259,           0.0079301,             0.99847,                   1,               0.995,             0.80431,            0.018836,            0.012631,          0.00055318,            0.000892,            0.000892,            0.000892
                 278,             0.02919,            0.022898,           0.0047896,             0.99857,                   1,               0.995,             0.82308,            0.018649,            0.012371,          0.00055032,            0.000859,            0.000859,            0.000859
                 279,            0.027682,             0.02337,           0.0044534,             0.99855,                   1,               0.995,             0.77876,            0.020306,            0.013138,          0.00055118,            0.000826,            0.000826,            0.000826
                 280,            0.030215,              0.0243,            0.004035,             0.99851,                   1,               0.995,             0.81602,            0.018736,             0.01247,          0.00055647,            0.000793,            0.000793,            0.000793
                 281,            0.026865,            0.022094,           0.0023837,             0.99829,                   1,               0.995,             0.78609,            0.019976,            0.013001,          0.00056291,             0.00076,             0.00076,             0.00076
                 282,            0.029691,            0.026133,           0.0058873,             0.99828,                   1,               0.995,             0.82912,            0.018443,            0.012242,          0.00056319,            0.000727,            0.000727,            0.000727
                 283,            0.030818,            0.026183,            0.006593,             0.99842,                   1,               0.995,              0.8205,            0.018923,            0.012284,          0.00056834,            0.000694,            0.000694,            0.000694
                 284,            0.028834,            0.024432,           0.0036765,             0.99841,                   1,               0.995,             0.83004,            0.019551,            0.012322,          0.00056806,            0.000661,            0.000661,            0.000661
                 285,            0.029615,            0.022758,           0.0055114,             0.99856,                   1,               0.995,             0.82884,            0.018803,            0.012127,          0.00056763,            0.000628,            0.000628,            0.000628
                 286,            0.028916,             0.02128,           0.0049448,             0.99859,                   1,               0.995,             0.82132,            0.018856,             0.01239,          0.00056434,            0.000595,            0.000595,            0.000595
                 287,            0.028671,            0.022573,           0.0040434,             0.99857,                   1,               0.995,              0.8336,            0.018321,            0.012295,           0.0005619,            0.000562,            0.000562,            0.000562
                 288,            0.029633,            0.024523,           0.0063522,             0.99846,                   1,               0.995,             0.82249,            0.018548,            0.012249,          0.00055776,            0.000529,            0.000529,            0.000529
                 289,            0.030699,            0.025175,           0.0061032,             0.99813,                   1,               0.995,             0.82956,            0.018614,            0.012146,           0.0005496,            0.000496,            0.000496,            0.000496
                 290,            0.029687,            0.025322,           0.0039492,             0.99806,                   1,               0.995,             0.83826,            0.018286,            0.012116,          0.00054245,            0.000463,            0.000463,            0.000463
                 291,            0.029799,            0.026159,           0.0059922,             0.99817,                   1,               0.995,             0.82947,            0.018268,            0.012078,          0.00053916,             0.00043,             0.00043,             0.00043
                 292,            0.029553,            0.023304,           0.0072104,             0.99817,                   1,               0.995,             0.81776,            0.018859,            0.012276,          0.00053215,            0.000397,            0.000397,            0.000397
                 293,            0.029684,            0.024015,           0.0062194,             0.99804,                   1,               0.995,             0.82156,             0.01859,            0.012177,          0.00052614,            0.000364,            0.000364,            0.000364
                 294,            0.029766,            0.025494,           0.0044198,             0.99801,                   1,               0.995,             0.83348,            0.018647,            0.012184,          0.00051885,            0.000331,            0.000331,            0.000331
                 295,            0.030209,            0.024675,           0.0063866,              0.9979,                   1,               0.995,             0.83383,            0.018465,            0.012291,           0.0005137,            0.000298,            0.000298,            0.000298
                 296,            0.026458,            0.020106,           0.0032435,             0.99793,                   1,               0.995,             0.83592,            0.018341,            0.012371,          0.00051041,            0.000265,            0.000265,            0.000265
                 297,            0.027354,            0.020118,           0.0043096,             0.99808,                   1,               0.995,              0.8354,            0.018322,            0.012284,          0.00050769,            0.000232,            0.000232,            0.000232
                 298,            0.028123,            0.024349,           0.0036997,             0.99819,                   1,               0.995,             0.83615,             0.01831,             0.01223,          0.00050426,            0.000199,            0.000199,            0.000199
                 299,            0.027921,            0.021823,           0.0043398,             0.99825,                   1,               0.995,             0.83094,            0.018279,            0.012211,          0.00050182,            0.000166,            0.000166,            0.000166
